source,target,weight
312868410,267568419,1
3129727601,1242948664110321664,1
3129769679,17735019,1
3129769679,291185646,1
3130868626,17735019,1
3130868626,291185646,1
3131146787,1242948664110321664,1
3131146787,2195550221,2
3131146787,237670274,1
3131146787,267568419,1
3131146787,350280356,5
3131146787,807000283041644545,1
3131366284,1241307294148825093,1
3131366284,1242948664110321664,1
3133695607,1242948664110321664,1
314706014,291185646,1
3149165699,1241307294148825093,12
3149165699,1242948664110321664,6
3149165699,17735019,1
3149165699,267568419,3
3149165699,377279826,2
315288711,883016728426536960,1
3158178176,1241307294148825093,25
3158178176,1242948664110321664,10
3158178176,14132591,1
3158178176,171031365,8
3158178176,267568419,1
3158178176,282168818,2
3158178176,291185646,6
3158178176,883016728426536960,12
315902047,267568419,1
3167037875,1241307294148825093,1
3177106442,1241307294148825093,1
3177106442,18274314,1
3177106442,267568419,3
3177106442,291185646,2
317838687,1241307294148825093,1
317838687,267568419,2
317838687,291185646,1
318304950,1241307294148825093,4
318304950,1242948664110321664,3
318304950,267568419,1
318304950,291185646,3
318596249,1241307294148825093,1
318596249,1242948664110321664,1
318596249,267568419,5
318760719,1242948664110321664,2
319156038,1241307294148825093,1
319156038,267568419,1
319156038,291185646,1
3192525401,1241307294148825093,1
3192525401,1242948664110321664,1
3192525401,267568419,1
3192666116,267568419,1
3192666116,291185646,1
319833889,1241307294148825093,1
319833889,237670274,2
319833889,267568419,1
321626728,1241307294148825093,1
321626728,1242948664110321664,1
321910185,2608740770,1
321910185,267568419,1
321988362,267568419,1
323418222,1241307294148825093,5
323418222,1242948664110321664,2
323418222,1247139926556229632,1
323418222,291185646,4
323418222,883016728426536960,6
3239310236,1241307294148825093,8
3239310236,1242948664110321664,5
3239310236,282168818,2
32414320,267568419,1
324525575,267568419,1
324525575,916716538622857217,1
324932251,481216430,1
324942721,1071335253837574144,1
324942721,1241307294148825093,26
324942721,1242948664110321664,6
324942721,267568419,2
324942721,883016728426536960,2
3253799841,2270446934,1
3253799841,237670274,1
325520520,1241307294148825093,2
325520520,1242948664110321664,2
3258574640,1241307294148825093,1
3258574640,1242948664110321664,1
3258574640,267568419,2
3259539879,1241307294148825093,2
3259539879,1242948664110321664,1
3259539879,267568419,1
3259539879,291185646,2
3261824422,267568419,1
3263161737,1242948664110321664,1
3266268066,1241307294148825093,28
3266268066,1242948664110321664,7
3266268066,21184930,1
3266268066,24553691,1
3266268066,267568419,2
3266268066,282168818,4
3266268066,291185646,5
326789870,1241307294148825093,1
326789870,282168818,1
3282975180,237670274,1
3290013707,3131146787,1
3292314393,1242948664110321664,1
3292778878,1242948664110321664,1
3292778878,822180013340553216,3
329533182,1241307294148825093,5
329533182,1242948664110321664,1
329533182,2195550221,3
329533182,237670274,1
329533182,883016728426536960,5
329798056,282168818,1
329798056,592715470,1
329838893,291185646,4
3299559951,291185646,1
3301206383,282168818,3
3304076151,1242948664110321664,1
330577988,1241307294148825093,1
330577988,267568419,1
330577988,291185646,1
3307420361,410160829,1
3312513027,1241307294148825093,6
3312513027,291185646,8
3327887445,1241307294148825093,10
3327887445,1242948664110321664,5
3327887445,267568419,8
3327887445,291185646,2
3329623078,1242948664110321664,1
3331805955,1241307294148825093,4
3331805955,1242948664110321664,3
3331805955,1711152834,1
3331805955,267568419,4
3331805955,291185646,2
3331805955,44183483,1
3331805955,883016728426536960,1
333384688,267568419,1
3334798859,1241307294148825093,3
3334798859,1242948664110321664,2
3334798859,2195550221,1
3334798859,267568419,1
3337473466,1241307294148825093,1
3340323973,282168818,1
3343125593,291185646,1
3350715784,1241307294148825093,6
3350715784,1242948664110321664,2
3350715784,267568419,2
3350715784,291185646,5
3352714827,1241307294148825093,3
3352714827,1242948664110321664,1
3358036955,1241307294148825093,3
3358036955,74835605,2
3360182896,1241307294148825093,1
3360182896,1242948664110321664,1
3360182896,237670274,1
3360182896,267568419,1
3360182896,291185646,1
336524490,267568419,1
336759058,1241307294148825093,9
336759058,1242948664110321664,8
336759058,267568419,1
336759058,291185646,1
3370387823,237670274,2
3370427254,267568419,1
3370427254,2784310176,1
3370427254,67397455,1
337071233,1241307294148825093,3
337071233,1242948664110321664,1
337071233,2736712267,1
337244480,267568419,1
3372655371,1241307294148825093,1
3372655371,267568419,2
33754996,1242948664110321664,1
337793468,1241307294148825093,1
3379848088,2608740770,1
3379848088,267568419,1
3379848088,291185646,1
338429436,1114535751277076480,1
338429436,267568419,1
338429436,381492307,1
338429436,738558241374916608,1
338429436,883016728426536960,2
338429436,948762859202338816,1
3384634229,1241307294148825093,1
3384634229,237670274,1
3384634229,267568419,1
3385745740,1037002892127940608,1
3385745740,1099726173695823873,1
3385745740,115528192,1
3385745740,1155506620794908677,1
3385745740,1174717689316728833,1
3385745740,1633339285,1
3385745740,16620803,1
3385745740,18434069,1
3385745740,20671394,1
3385745740,39465189,1
3385745740,551081796,1
3385745740,612238821,1
3385745740,951959087209762816,1
33860781,1241307294148825093,1
33860781,1242948664110321664,1
33860781,267568419,3
33860781,69848847,1
3401090806,1241307294148825093,2
34029191,1149769979975426048,1
34029191,44183483,1
34065444,237670274,3
34065444,281899263,1
34065444,34065444,1
340835618,267568419,1
3410479091,1241307294148825093,1
3410479091,411636596,1
3410479091,883016728426536960,1
3411055120,1242948664110321664,1
341154930,1241307294148825093,2
341154930,1242948664110321664,6
341154930,237670274,1
341154930,291185646,1
3416270081,17735019,1
3418791,120215480,1
3418791,1241307294148825093,1
3418791,1242948664110321664,1
3418791,267568419,1
3418791,64238027,1
3418791,97725665,1
341910547,1013777146102337536,1
341910547,1241307294148825093,19
341910547,1241467862784651265,1
341910547,1242948664110321664,4
341910547,1630805862,1
341910547,17735019,2
341910547,247760001,1
341910547,44183483,1
341910547,74835605,3
341910547,883016728426536960,1
3420650710,1241307294148825093,1
3420650710,1242948664110321664,1
3420650710,267568419,2
3425577553,282168818,1
34264379,1069342375875657728,1
34264379,1104874617230053384,1
34264379,1241307294148825093,2
34264379,1242948664110321664,2
34264379,135911269,1
34264379,145437352,1
34264379,15358525,1
34264379,1935454333,1
34264379,197853971,1
34264379,2183591018,1
34264379,254713258,1
34264379,291185646,3
34264379,3517208056,1
34264379,385931739,1
34264379,883016728426536960,2
34264379,915647911245045768,1
34286469,1241307294148825093,6
34286469,1242948664110321664,2
34286469,267568419,5
34286469,291185646,4
34316879,1242948664110321664,1
34316879,267568419,3
3431760503,1242948664110321664,1
3435563374,267568419,2
3436514290,1242948664110321664,2
344658232,1241307294148825093,5
344658232,1242948664110321664,2
344658232,267568419,1
344658232,291185646,1
344784000,237670274,1
345680777,14132591,1
345680777,267568419,1
350280356,1241307294148825093,1
350280356,1242948664110321664,2
350280356,267568419,1
350280356,3131146787,2
350291170,267568419,1
350291170,381076892,1
3504411,291185646,1
351125167,267568419,1
351409187,282168818,1
35145530,1241307294148825093,1
35145530,1242948664110321664,1
35145530,267568419,1
3517208056,1242948664110321664,1
3517208056,883016728426536960,1
351825575,18798076,1
351825575,19584908,1
351825575,932408113528946689,1
351911858,1241307294148825093,4
351911858,1242948664110321664,1
35193236,267568419,1
352837918,17735019,1
352837918,267568419,2
353103299,1241307294148825093,2
353103299,1242948664110321664,2
353103299,17735019,1
353103299,18916001,2
353103299,267568419,2
353103299,3327887445,2
353103299,499282316,1
353103299,794227735652691968,1
353103299,811282554921877505,1
353103299,883016728426536960,2
353103299,939010904,1
35400407,267568419,2
35400407,873568514992467968,1
354454150,1241307294148825093,24
354454150,1242948664110321664,20
354454150,2195550221,1
354454150,267568419,2
354454150,291185646,5
354454150,3260098811,1
354581447,1242948664110321664,1
354581447,267568419,1
35481087,1241307294148825093,7
35481087,1242948664110321664,3
35481087,267568419,1
35481087,291185646,4
35481087,48739848,1
35481087,87053137,1
355200425,1241307294148825093,1
355200425,1242948664110321664,1
357110873,1241307294148825093,3
357110873,1242948664110321664,3
357110873,267568419,3
357110873,291185646,1
35781465,1241307294148825093,1
3579427827,267568419,1
358089002,1241307294148825093,2
358089002,1242948664110321664,1
358089002,267568419,1
358089002,883016728426536960,1
35997832,1241307294148825093,3
35997832,1242948664110321664,3
35997832,267568419,1
35997832,291185646,3
35997832,55592743,3
360655426,21184930,1
360655426,267568419,2
36087451,1160668005715599360,1
36087451,237670274,1
361405001,267568419,5
361405001,297286183,1
3621605415,1241307294148825093,1
363682289,1241307294148825093,1
363682289,1242948664110321664,1
363682289,267568419,1
363682289,291185646,1
364478729,237670274,1
36464657,2493265086,1
3655632316,267568419,1
3655632316,883016728426536960,1
36630827,1241307294148825093,2
36630827,1242948664110321664,2
36630827,267568419,1
36630827,291185646,1
36632372,1241307294148825093,11
36632372,1242948664110321664,2
36632372,267568419,2
36632372,291185646,5
366628849,1241307294148825093,1
366628849,1242948664110321664,1
36664550,267568419,3
366705398,1241307294148825093,25
366705398,1242948664110321664,1
366705398,267568419,6
366705398,291185646,4
367188475,291185646,1
367188475,883016728426536960,1
367507857,282168818,1
367776893,1114535751277076480,1
367776893,1241307294148825093,4
367776893,1242948664110321664,1
367776893,1244462008495493121,1
367776893,267568419,5
367776893,282168818,5
367776893,291185646,2
367776893,3084990462,1
367776893,3327887445,1
367776893,484963673,1
367776893,707601138,1
367776893,883016728426536960,3
367776893,911991967,1
367776893,922152607157772292,1
369465018,1241307294148825093,1
369465018,452339935,1
3695312536,267568419,1
3695312536,291185646,1
3695312536,58774873,1
369629403,1241307294148825093,4
369629403,1242948664110321664,3
369629403,267568419,1
3706254025,1241307294148825093,1
3706254025,883016728426536960,1
370797375,1241307294148825093,4
370797375,1242948664110321664,2
370797375,14132591,1
370797375,267568419,1
370797375,291185646,1
370797375,74835605,1
3709741701,267568419,3
371138311,1241307294148825093,7
371138311,1242948664110321664,3
371138311,267568419,1
371153969,1241307294148825093,1
371153969,1242948664110321664,4
371153969,267568419,1
371153969,291185646,6
371300874,2195550221,2
371853207,1242948664110321664,1
373392728,1242948664110321664,2
373950498,1241307294148825093,9
373950498,1242948664110321664,2
373950498,267568419,3
37406776,14132591,1
37406776,267568419,1
37407527,1241307294148825093,1
37407527,267568419,3
37407527,381492307,1
376096170,1242948664110321664,1
3761700209,291185646,1
376592623,1241307294148825093,1
376952412,2195550221,1
377279826,1241307294148825093,81
377279826,1242948664110321664,47
377279826,1245483836600987648,1
377279826,267568419,7
377279826,282168818,4
377457786,1241307294148825093,1
377457786,1242948664110321664,2
377457786,2195550221,1
377617209,1241307294148825093,1
377617209,1242948664110321664,1
379476238,267568419,1
38035237,1241307294148825093,3
38035237,1242948664110321664,1
38035237,126596793,1
38035237,17761559,1
38035237,22905968,1
38035237,291185646,4
381492307,1241307294148825093,11
381492307,1242948664110321664,13
381492307,19614615,1
381492307,267568419,4
381492307,291185646,1
381566351,1241307294148825093,1
381566351,1242948664110321664,1
381757622,1241307294148825093,2
381757622,291185646,1
3818261897,1241307294148825093,13
3818261897,1242948664110321664,4
3818261897,267568419,1
3818261897,291185646,2
381973849,1241307294148825093,1
382009853,1242948664110321664,1
38219904,1241307294148825093,2
38219904,1242948664110321664,4
38219904,1283985709,16
38219904,1630805862,2
38219904,267568419,2
38219904,291185646,1
38286268,1241307294148825093,4
38286268,1242948664110321664,1
38286268,267568419,1
38286268,291185646,1
38365387,1242948664110321664,2
384509450,1241307294148825093,5
384509450,1242948664110321664,3
384509450,24791508,2
384509450,267568419,18
384509450,291185646,1
384509450,67397455,5
384509450,81484666,1
384509450,866895038,2
384666795,1241307294148825093,1
384666795,1242948664110321664,1
384666795,1630805862,1
384666795,287688514,1
385636653,411706941,1
38583969,1241307294148825093,1
38583969,1242948664110321664,2
38583969,267568419,1
38645279,1242948664110321664,1
38700878,1241307294148825093,1
387898220,1241307294148825093,1
387898220,1242948664110321664,1
387909212,1241307294148825093,3
387909212,1242948664110321664,4
387909212,267568419,2
387909212,291185646,2
388166933,1241307294148825093,5
388166933,1242948664110321664,2
388166933,237670274,2
388166933,2493265086,1
388166933,267568419,5
388166933,291185646,2
388937980,1241307294148825093,1
388937980,17735019,1
388937980,267568419,1
388937980,291185646,1
390363464,15439395,1
390371884,1241307294148825093,1
390371884,267568419,5
39051390,1241307294148825093,1
391325851,1128341645924106240,1
391325851,1151887265897033730,1
391325851,1243580207589621761,1
391325851,1248377161758773248,1
391325851,267568419,1
391325851,2704860934,1
391325851,4873383753,1
391325851,67397455,1
391325851,836479711937191937,1
39153559,267568419,1
391542531,1241307294148825093,7
391542531,1242948664110321664,9
391542531,21184930,2
391542531,267568419,6
391542531,291185646,9
391542531,725052515256025089,3
39202003,1241307294148825093,2
392246667,237670274,1
39250207,267568419,1
39462367,267568419,1
39490648,1186755627588210696,2
39511639,1241307294148825093,2
3955170161,1241307294148825093,1
3955170161,14113982,1
3955170161,171031365,2
3955170161,19614615,1
3955170161,267568419,2
3955170161,3167037875,1
395852064,1241307294148825093,1
395852064,1242948664110321664,1
396061639,1241307294148825093,2
396061639,1242948664110321664,2
3963752236,1241307294148825093,1
3963752236,1242948664110321664,2
3963752236,17735019,1
3963752236,267568419,1
3963752236,291185646,1
3963752236,883016728426536960,1
3963752236,923173551187820544,1
396758738,1241307294148825093,1
39707551,1241307294148825093,1
39707551,1242948664110321664,1
39707551,267568419,2
39707551,291185646,1
398041988,1241307294148825093,8
398041988,1242948664110321664,2
398041988,267568419,1
39806090,19584908,1
39817837,1241307294148825093,1
39817837,24791508,1
39817837,267568419,4
3987240136,1241307294148825093,1
3987240136,3167037875,1
398820294,1241307294148825093,4
398820294,1242948664110321664,1
398820294,267568419,1
398820294,465756305,1
399538340,1241307294148825093,1
399682426,291185646,1
39984381,120215480,1
39984381,1241307294148825093,4
39984381,1242948664110321664,8
39984381,267568419,4
399931157,1241307294148825093,1
399931157,267568419,1
399931157,291185646,2
400084042,282168818,1
40018163,1241307294148825093,2
40018163,1242948664110321664,4
40018644,1241307294148825093,13
40018644,1242948664110321664,1
40018644,267568419,3
40018644,282168818,4
40018644,282740346,1
40018644,291185646,3
40129685,291185646,1
401631002,1241307294148825093,3
401631002,1242948664110321664,1
401631002,282168818,1
402056845,17441447,1
402056845,237670274,1
403029302,1241307294148825093,1
403029302,1277867737,1
403029302,2654417304,1
403029302,267568419,1
403029302,291185646,1
403029302,4847901676,1
403513062,1241307294148825093,2
403513062,1242948664110321664,1
403513062,568362850,1
40407685,267568419,3
404208665,106340241,1
404941544,1244223056027029511,1
40500678,1241307294148825093,1
40500678,267568419,4
40557748,1241307294148825093,1
40557748,1242948664110321664,1
40557748,17735019,2
4057455377,1241307294148825093,1
4057455377,1242948664110321664,1
4063237331,1241307294148825093,1
4063237331,1242948664110321664,1
4063237331,267568419,1
407441166,1241307294148825093,1
407441166,1242948664110321664,1
407441166,267568419,1
40759493,1241307294148825093,61
40759493,1242948664110321664,25
40759493,267568419,5
40759493,291185646,12
408734200,282168818,1
4092259707,2195550221,1
410160829,267568419,1
41042519,832372267,1
411221995,1242948664110321664,1
411221995,347501126,1
4113636131,1101274460454375425,1
4113636131,1242948664110321664,1
4113636131,19583097,1
4113636131,224589396,1
4113636131,22605866,1
4113636131,267568419,1
4113636131,291185646,1
4113636131,867483380258140160,1
4115577495,19614615,1
4115577495,237670274,6
4115577495,267568419,1
4115577495,375641310,1
411591330,2991383716,1
411636596,1241307294148825093,4
411706941,1112713795,1
411706941,385636653,1
41203603,10228272,1
41203603,24791508,1
41203603,267568419,2
41203603,67397455,1
41219844,14132591,1
41219844,267568419,1
4137408557,1241307294148825093,1
4137408557,237670274,1
4137408557,267568419,1
414145921,1241307294148825093,30
414145921,1242948664110321664,14
414145921,267568419,1
414267081,282168818,1
414926798,1241307294148825093,3
414926798,1242948664110321664,2
414926798,267568419,1
414926798,57554262,1
41535802,1156376329660579843,1
41535802,1241307294148825093,2
41535802,1242948664110321664,1
41535802,267568419,1
41535802,291185646,1
41535802,939010904,1
415606823,17735019,1
415791237,1241307294148825093,1
415791237,267568419,1
41603052,267568419,1
41608459,1104874617230053384,1
41608459,1241307294148825093,5
41608459,21184930,1
41608459,267568419,3
41608459,291185646,2
41637714,1241307294148825093,2
41637714,1242948664110321664,4
41670413,1241307294148825093,1
41670413,267568419,1
41670413,291185646,1
41820158,1241307294148825093,2
41820158,17735019,1
41820158,232513198,1
41820158,267568419,2
41820158,3149165699,1
419049955,1241307294148825093,12
419049955,1242948664110321664,5
419049955,237670274,1
419049955,267568419,3
420588193,123287171,1
420588193,1241307294148825093,1
420588193,1242948664110321664,1
420588193,1247139926556229632,1
420588193,267568419,2
420588193,44183483,1
420588193,883016728426536960,3
42085266,1233865187167436802,1
42085266,1241307294148825093,1
42085266,1242948664110321664,1
421434051,1217083566602903552,1
421434051,1241307294148825093,1
421434051,2224741,1
421434051,312847877,1
422800630,1241307294148825093,1
422800630,1242948664110321664,1
422817181,2195550221,1
422817181,883016728426536960,4
422883849,1241307294148825093,27
422883849,1242948664110321664,16
422883849,267568419,9
422883849,291185646,3
4234551916,1241307294148825093,2
4234551916,1242948664110321664,2
4234551916,267568419,1
4234551916,291185646,3
4244029709,237670274,1
424508845,116497291,1
424508845,1166832792,1
424508845,1220095909071151104,1
424508845,1241307294148825093,32
424508845,1242948664110321664,11
424508845,1244561223586328576,1
424508845,1251503766316163072,1
424508845,1352441064,1
424508845,171031365,2
424508845,21184930,1
424508845,2165081132,1
424508845,2310981280,1
424508845,24624441,1
424508845,267568419,24
424508845,282740346,1
424508845,291185646,10
424508845,358089002,1
424508845,586879511,1
424508845,725052515256025089,2
424508845,749269590266548224,1
424508845,78857150,1
424508845,81484666,1
424508845,916716538622857217,1
424508845,939010904,4
424508845,970705978130882560,1
424508845,985086380106711040,2
424524933,1241307294148825093,12
424524933,1242948664110321664,2
424524933,1244224874907869185,1
424524933,1246173472062992385,1
424524933,18311010,1
424524933,237670274,2
424524933,24624441,1
424524933,267568419,2
424524933,291185646,2
424524933,42681724,1
424524933,74835605,1
424524933,925348627987423233,1
424524933,97339548,1
42507219,1241307294148825093,3
42507219,1242948664110321664,6
42507219,21184930,1
42507219,267568419,4
42507219,291185646,4
426180302,1241307294148825093,3
426180302,1242948664110321664,2
426180302,267568419,2
426180302,291185646,2
426180302,963722705324466176,1
426580207,291185646,1
426580207,427961931,1
42659893,1241307294148825093,1
42659893,1242948664110321664,1
42659893,2224741,1
42659893,267568419,1
42659893,291185646,3
42659893,312847877,1
42681724,1241307294148825093,16
42681724,1242948664110321664,9
42681724,237670274,1
42681724,267568419,20
428384818,282168818,1
428949742,1241307294148825093,2
428949742,1242948664110321664,1
4291004005,1242948664110321664,1
4291004005,17735019,1
4291004005,267568419,1
4291004005,883016728426536960,1
429282778,1241307294148825093,6
429282778,1242948664110321664,5
429282778,267568419,2
429282778,291185646,3
429282778,970750761071194117,1
42982333,291185646,1
4298762057,2195550221,1
43154631,883016728426536960,1
43201223,1242948664110321664,1
433736228,64238027,1
43381611,237670274,2
433854629,17220817,1
433854629,282168818,1
433854629,432942832,1
434428630,237670274,2
434428890,1013777146102337536,7
434428890,1241307294148825093,15
434428890,1242948664110321664,3
434428890,1247139926556229632,1
434428890,883016728426536960,1
436793511,1097920470236577792,1
436793511,1241307294148825093,26
436793511,1242948664110321664,35
436793511,267568419,6
436793511,291185646,7
436793511,30537953,1
436793511,371853207,1
436793511,381492307,5
436793511,38286268,1
43707455,1241307294148825093,37
43707455,1242948664110321664,12
43707455,267568419,10
43707455,291185646,3
43707455,3327887445,1
4372795162,1241307294148825093,1
4374955517,1241307294148825093,1
4374955517,1242948664110321664,2
4374955517,267568419,1
4374955517,291185646,1
43763655,1242948664110321664,1
438011592,1241307294148825093,2
438011592,267568419,1
438011592,291185646,1
43840348,1241307294148825093,1
43840348,267568419,1
43840348,291185646,1
43840348,312847877,1
4405356808,237670274,1
44183483,1242948664110321664,2
44183483,291185646,1
44222876,1241307294148825093,1
44222876,1242948664110321664,1
44222876,267568419,1
44222876,291185646,1
44309469,1241307294148825093,1
44309469,1242948664110321664,1
44345147,291185646,1
4453685205,3260098811,1
44652167,1241307294148825093,1
44652167,1242948664110321664,1
44890530,267568419,1
4493172980,267568419,1
44952097,1241307294148825093,1
44952097,267568419,1
449798277,883016728426536960,1
452339935,1241307294148825093,30
452339935,1242948664110321664,9
452339935,267568419,15
452339935,282168818,3
452339935,291185646,1
45296812,1102602454779219971,1
45296812,1241307294148825093,5
45296812,1242948664110321664,4
45296812,2471772146,1
45296812,267568419,5
45435723,1242948664110321664,1
45435723,267568419,1
45437443,1242948664110321664,1
454408520,1149769979975426048,1
454646097,1241307294148825093,7
454646097,15433982,1
454646097,267568419,1
454646097,291185646,2
455274701,1241307294148825093,5
455274701,1242948664110321664,5
455274701,267568419,2
45592965,1241307294148825093,1
456644282,1241307294148825093,1
456644282,1242948664110321664,1
456644282,267568419,1
462255067,1241307294148825093,1
462255067,1242948664110321664,1
462375412,1096544558,2
462375412,1242948664110321664,2
462398392,1241307294148825093,2
462398392,267568419,1
462398392,291185646,5
462898505,267568419,1
462997201,1241307294148825093,5
462997201,1242948664110321664,3
462997201,21184930,1
462997201,267568419,1
462997201,462997201,2
462997201,833194344,1
46352605,1137161258,1
46352605,1241307294148825093,4
46352605,1242948664110321664,2
46352605,21184930,1
46352605,267568419,5
46402822,267568419,1
46402822,90498497,1
46402822,90635671,1
46422388,1020383864,2
46422388,1241307294148825093,5
46422388,1242948664110321664,2
46422388,21189431,1
46422388,237670274,2
46422388,267568419,5
46422388,291185646,3
464804193,1241307294148825093,2
464804193,267568419,1
465035313,1241307294148825093,1
4653181881,1241307294148825093,1
4653181881,1242948664110321664,1
4654971,14132591,1
4654971,267568419,1
465756305,1241307294148825093,11
465756305,1242948664110321664,3
465756305,267568419,5
465756305,291185646,8
4660091776,1241307294148825093,2
4660091776,1242948664110321664,1
4660091776,267568419,1
4660091776,291185646,1
466611432,1241307294148825093,7
466611432,1242948664110321664,3
466611432,267568419,2
466611432,291185646,3
46730392,1149769979975426048,1
46730392,1241307294148825093,4
46730392,1242948664110321664,2
46730392,267568419,2
467635872,267568419,1
467635872,282168818,1
467635872,291185646,2
46796869,1241307294148825093,18
46796869,1242948664110321664,1
46889491,1241307294148825093,1
46889491,267568419,1
46946138,1241307294148825093,1
470579026,267568419,1
47146105,1137161258,1
47146105,237670274,1
47149647,1241307294148825093,1
47149647,1242948664110321664,1
47149647,267568419,1
47169767,1241307294148825093,4
47169767,1242948664110321664,1
47169767,267568419,1
47169767,291185646,1
47304425,1241307294148825093,4
47304425,1242948664110321664,1
47304425,291185646,5
47321169,1241307294148825093,1
4737810045,1241307294148825093,2
4737810045,267568419,2
4737810045,291185646,2
47427617,391542531,1
47433211,282168818,1
47619506,74835605,1
47722415,1245303428169031681,1
47722415,235205460,1
47722415,267568419,1
47722415,44183483,1
478216778,267568419,1
4787564626,237670274,1
4795352719,3327887445,1
4795459659,4847901676,2
4797429256,1102602454779219971,1
4797429256,1241307294148825093,2
4797429256,1242948664110321664,1
4797429256,291185646,1
4797429256,3327887445,7
4797429256,883016728426536960,10
48027092,1241307294148825093,12
48027092,1242948664110321664,11
48027092,19812115,1
48027092,267568419,3
4827436714,1241307294148825093,2
4827436714,1242948664110321664,1
482773070,235205460,2
482773070,267568419,2
482773070,381492307,1
4838670239,1241307294148825093,2
4838670239,1242948664110321664,3
4838670239,291185646,1
4838670239,29240190,1
4844464470,1043387239550447616,1
4844464470,267568419,1
4844464470,978508142,1
4845434181,1241307294148825093,2
4845434181,1242948664110321664,13
4845434181,267568419,1
48455051,17735019,2
48455051,883016728426536960,1
4847901676,115671519,9
4847901676,1186755627588210696,11
4847901676,1241307294148825093,7
4847901676,1242948664110321664,2
4847901676,267568419,2
4847901676,291185646,3
4847901676,301705809,6
4847901676,4847901676,2
4847901676,527018132,7
4847901676,769880555781550081,2
4847901676,822180013340553216,1
4847901676,883016728426536960,2
4850561,24624441,1
4850822727,1242948664110321664,1
485255029,1092739569907322880,1
485255029,14305565,1
485255029,143390853,1
485255029,187508970,1
485255029,19236396,1
485255029,210145163,1
485255029,22017875,1
485255029,2510042986,1
485255029,2520405169,1
485255029,254681263,1
485255029,267568419,1
485255029,272497911,1
485255029,348670746,1
485255029,387326960,1
485255029,486755798,1
485255029,52565483,1
485255029,612957069,1
485255029,829163538,1
4860785621,1242948664110321664,1
4861469469,2195550221,1
48723742,1241307294148825093,1
48723742,267568419,1
4873074107,1241307294148825093,1
4873074107,267568419,1
4873074107,291185646,2
48739848,1241307294148825093,8
48739848,1242948664110321664,2
4873985831,237670274,1
487846115,1241307294148825093,2
487846115,1242948664110321664,2
487846115,267568419,1
488660611,1241307294148825093,2
488660611,1242948664110321664,1
489401184,1241307294148825093,1
489401184,1242948664110321664,1
489401184,186582233,1
489401184,188511753,1
489401184,267568419,1
489401184,291185646,1
4896180614,1241307294148825093,3
4896180614,1242948664110321664,1
4896180614,267568419,1
4902602379,1241307294148825093,3
4902602379,267568419,1
4902602379,883016728426536960,2
4905277043,1241307294148825093,6
4905277043,267568419,1
4905277043,291185646,4
4908923878,1241307294148825093,1
4908923878,1242948664110321664,1
4908923878,291185646,1
4918911369,1241307294148825093,6
4918911369,1242948664110321664,3
4918911369,1244224874907869185,1
4918911369,14132591,1
4918911369,267568419,3
4918911369,291185646,1
4918911369,74835605,1
492797568,267568419,1
49440671,1241307294148825093,1
49440671,1242948664110321664,2
49440671,17735019,2
49440671,2195550221,1
49440671,282168818,3
49440671,3327887445,3
49444636,49444636,2
495459471,1241307294148825093,2
495459471,1242948664110321664,2
495459471,17735019,2
495459471,267568419,1
495459471,381492307,1
49556149,1241307294148825093,1
49556149,1242948664110321664,2
497662279,267568419,2
497662279,67397455,2
497662279,863507148952801280,1
498366948,282168818,4
499282316,1241307294148825093,2
499282316,1242948664110321664,1
499282316,267568419,1
499282316,930171289,2
50016414,291185646,1
50349952,267568419,7
504967553,883016728426536960,1
507795010,1242948664110321664,1
507795010,883016728426536960,1
509105482,1241307294148825093,1
509105482,1242948664110321664,1
51026893,1241307294148825093,5
51026893,1242948664110321664,1
51026893,16295154,1
51026893,267568419,1
51026893,291185646,1
51199666,1241307294148825093,3
51199666,1242948664110321664,3
51199666,17735019,2
51199666,267568419,1
51199666,282168818,1
51199666,3327887445,2
51199666,916716538622857217,1
512397980,1241307294148825093,16
512397980,1242948664110321664,3
512397980,17735019,1
512397980,267568419,1
512397980,76296208,1
512804409,282168818,1
51379785,1241307294148825093,2
51401896,1007388531084361728,1
51401896,1071402104,1
51401896,1117548764867252225,1
51401896,1124960194776174592,1
51401896,1149769979975426048,1
51401896,1159392768990601217,1
51401896,1198976381964705793,1
51401896,123287171,1
51401896,1241307294148825093,27
51401896,1242948664110321664,16
51401896,1245803299154153472,1
51401896,1247139926556229632,2
51401896,1251482894964592642,1
51401896,1568980915,1
51401896,1614322304,1
51401896,1630805862,1
51401896,1710445094,2
51401896,1711152834,1
51401896,17735019,2
51401896,18393773,1
51401896,18916001,1
51401896,1935454333,1
51401896,2284117116,1
51401896,2393124608,1
51401896,247760001,1
51401896,24791508,1
51401896,267568419,22
51401896,26966080,1
51401896,2755647857,1
51401896,282168818,1
51401896,291185646,3
51401896,3131146787,1
51401896,3167037875,1
51401896,3327887445,2
51401896,381492307,1
51401896,40500678,1
51401896,410160829,1
51401896,465756305,1
51401896,489401184,1
51401896,794227735652691968,1
51401896,807000283041644545,1
51401896,811558122674417664,1
51401896,821810150222729216,2
51401896,86360748,1
51401896,882537801581027329,1
51401896,883016728426536960,2
51401896,89975483,1
51401896,916716538622857217,1
51401896,930171289,1
51401896,939010904,5
51401896,948762859202338816,1
51401896,963722705324466176,1
51401896,970705978130882560,3
51556070,1203450485581238273,1
51556070,1241307294148825093,1
51556070,1242948664110321664,1
51682323,1241307294148825093,1
51913277,267568419,1
522988866,1137161258,1
522988866,1241307294148825093,10
