source,target,weight
1145457942315057152,936399964930035712,1
1146605401053564929,1241307294148825093,1
1147626277769220096,1241307294148825093,1
1147881023155261440,1126095952111177729,1
1147881023155261440,1241307294148825093,1
1147881023155261440,19812115,1
1147881023155261440,291185646,1
1147987059820388353,1241307294148825093,2
1149044342738153472,1241307294148825093,1
1149044342738153472,19812115,1
1149769979975426048,1241307294148825093,15
1149769979975426048,1244224874907869185,1
1149769979975426048,19812115,7
1149769979975426048,2496933883,2
1149769979975426048,291185646,2
1149769979975426048,87686245,2
1150298329,1241307294148825093,6
1150298329,19812115,3
1150298329,237670274,1
1150298329,291185646,4
1150298329,369373698,4
1150732927505846273,237670274,1
1150732927505846273,37972440,1
1151385127,1241307294148825093,1
1151879921796603905,19812115,1
1152722249406959616,1241307294148825093,1
1154025256622985216,291185646,2
115671519,1186755627588210696,1
115671519,1241307294148825093,2
115671519,186582233,1
115671519,19812115,2
115671519,301705809,2
115671519,4847901676,3
115671519,581331535,1
1157418734899871744,1241307294148825093,1
1157418734899871744,312847877,1
1157585948672217088,1241307294148825093,1
1157585948672217088,19812115,1
1157585948672217088,291185646,1
1158485589718708225,237670274,1
1158485589718708225,544655207,1
1159260728894873602,1239271465041657857,1
1159260728894873602,1241307294148825093,1
1159260728894873602,1247742232460853250,1
1159260728894873602,607196708,1
1159260728894873602,612959808,1
1159260728894873602,756873396026081280,1
1159260728894873602,822834204211871744,1
1159260728894873602,922361282,1
1159557015666077697,1241307294148825093,1
1159724744566067200,1241307294148825093,2
1159724744566067200,1244224874907869185,1
1159724744566067200,2496933883,2
1159724744566067200,291185646,1
1160310282733969408,291185646,1
1161614526862807045,1241307294148825093,1
1162324010769813509,1241307294148825093,1
1162413946873229312,282168818,1
116268693,14132591,1
1163002763040690177,1241307294148825093,2
1163100738979061760,237670274,1
1163100738979061760,37972440,1
1163856936,1241307294148825093,1
116497291,1241307294148825093,3
116497291,14115581,1
116497291,50606078,1
1165353376038707208,1241307294148825093,1
1165353376038707208,19812115,1
1165353376038707208,301705809,1
1165479615030288384,1241307294148825093,1
116565019,1241307294148825093,1
1166090748330160128,1241307294148825093,1
1166114641,1241307294148825093,4
1166114641,4880730582,1
1166314853683859457,1241307294148825093,5
1166314853683859457,19812115,5
1166314853683859457,291185646,5
1166832792,2708805151,1
1166832792,50606078,1
1168790608753909760,1241307294148825093,1
116893654,1241307294148825093,4
116893654,19812115,1
1169261708071845889,237670274,1
1169715278613229568,1241307294148825093,2
1169715278613229568,19812115,1
1172360222,883016728426536960,1
1174717689316728833,1241307294148825093,1
1175100922382274562,1241307294148825093,4
1175100922382274562,2496933883,1
1175100922382274562,291185646,2
1175605223072681985,1241307294148825093,1
1177577276101353472,282168818,1
1177726819308580874,1241307294148825093,1
1177726819308580874,237670274,1
1177726819308580874,37972440,1
1179109314721660929,1241307294148825093,1
1179109314721660929,2496933883,1
1179412009827344385,19812115,1
1179895756284715008,1241307294148825093,5
1179895756284715008,19812115,3
1180029319168643072,1241307294148825093,2
1180134403298734080,1241307294148825093,1
1182406463991549952,1241307294148825093,14
1182406463991549952,19812115,2
1182406463991549952,282168818,1
1182406463991549952,354188080,1
1182681138860564482,1241307294148825093,1
1182948964238348289,237670274,1
1183449431259131906,282168818,1
1183671302,1241307294148825093,1
1183906345583550464,19812115,1
1185016633426759680,1241307294148825093,1
1185016633426759680,19812115,1
1186240643321995264,19812115,1
1186378742526042114,291185646,1
1186495802254024704,1241307294148825093,3
1186755627588210696,115671519,2
1186755627588210696,1186755627588210696,2
1186755627588210696,1241307294148825093,9
1186755627588210696,186582233,1
1186755627588210696,19812115,6
1186755627588210696,246038950,1
1186755627588210696,2496933883,1
1186755627588210696,301705809,2
1186755627588210696,4827521428,1
1186755627588210696,4847901676,2
1186755627588210696,527018132,1
1186755627588210696,581331535,1
1186755627588210696,74835605,1
1186755627588210696,780764717371437056,1
1186755627588210696,939010904,2
1187726296115220480,1241307294148825093,1
1187788791127379968,1241307294148825093,3
1187788791127379968,19812115,1
1187788791127379968,291185646,2
1187847500247523333,282168818,1
1188973657,1241307294148825093,4
1188973657,19812115,4
1188973657,291185646,2
1188973657,369373698,1
1189045570553483265,819992986671005696,1
1189329203205947392,19812115,1
118989721,1241307294148825093,3
118989721,24518161,1
118989721,312847877,1
1189947630442471429,1241307294148825093,1
1190331982359810048,1182406463991549952,1
1191892456528392192,1241307294148825093,1
1192747876352450560,237670274,1
1192747876352450560,282168818,1
1194168687105847296,1127648727819333632,1
1194168687105847296,1129356510834958336,1
1194168687105847296,1186495802254024704,1
1194168687105847296,1203450485581238273,1
1194168687105847296,1241307294148825093,4
1194168687105847296,1251910289064329220,1
1194168687105847296,145437352,2
1194168687105847296,15519497,1
1194168687105847296,18916001,1
1194168687105847296,1955137273,1
1194168687105847296,19812115,1
1194168687105847296,2185194511,1
1194168687105847296,305748016,1
1194168687105847296,424524933,1
1194168687105847296,42856518,1
1194168687105847296,4366081282,1
1194168687105847296,4374955517,1
1194168687105847296,963754316,1
1194717896930291712,282168818,1
1194717896930291712,512603747,1
1195104023185174528,1241307294148825093,2
1195104023185174528,19812115,1
